mlb_id,mlb_name,bp_id,fangraphs,fg_RE24,bp_ERA,bp_FIP,fg_xFIP,bp_cFIP,bp_DRA,fg_SIERA
429781,Kevin Correia,34159,1767,-12.42,6.56,5.22,4.29,118,6.84,4.83
435623,Kevin Frandsen,46014,7528,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
592332,Kevin Gausman,68557,14107,1.59,4.25,4.07,3.8,92,4.3,3.68
276514,Kevin Gregg,36308,1793,-6.41,10.13,5.6,3.58,99,6.38,3.22
448178,Kevin Jepsen,45544,6475,14.3,2.33,3.51,4.04,99,2.99,3.85
595281,Kevin Kiermaier,67964,11038,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
450260,Kevin Kouzmanoff,45442,5995,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
543503,Kevin Mattison,58426,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
576409,Kevin Munson,66733,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
607680,Kevin Pillar,70093,12434,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
608700,Kevin Plawecki,100316,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
534812,Kevin Quackenbush,69154,12360,-0.07,4.01,3.59,3.69,97,3.59,3.37
543779,Kevin Siegrist,58673,8180,11.01,2.17,2.93,3.93,84,3.66,3.28
458713,Kevin Slowey,46650,9918,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
460128,Kevin Whelan,48987,3462,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
572102,Keyvius Sampson,60665,10039,-17.64,6.54,4.79,4.97,119,6.37,4.91
501981,Khris Davis,59265,9112,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
451500,Kila Ka'aihue,46188,4707,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
489446,Kirby Yates,59239,9073,-10.53,7.97,8.61,4.64,113,7.97,3.75
543590,Kirk Nieuwenhuis,58495,6400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
493157,Koji Uehara,44014,9227,10.09,2.23,2.41,3.52,75,2.38,2.78
594777,Kole Calhoun,67728,11200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
543939,Kolten Wong,70262,12532,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425542,Koyie Hill,31446,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
592178,Kris Bryant,68520,15429,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
453241,Kris Johnson,51948,886,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
450665,Kris Medlen,52344,9417,-0.97,4.01,4.1,4.31,109,4.53,4.28
502117,Kristopher Negron,50131,5306,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
435559,Kurt Suzuki,49076,8259,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
452035,Kyle Blanks,47076,49,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
641490,Kyle Crockett,102560,15033,1.47,4.08,3.5,3.71,103,4.7,3.58
475138,Kyle Drabek,49765,4359,-2.09,5.06,5.54,5.9,109,9.05,5.13
150035,Kyle Farnsworth,241,278,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
502043,Kyle Gibson,65801,10123,4.13,3.84,3.93,3.95,98,3.88,4.12
543294,Kyle Hendricks,69172,12049,-1.77,3.95,3.38,3.25,90,3.87,3.37
452718,Kyle Kendrick,48029,6230,-18.87,6.32,6.15,5.09,137,5.61,5.05
605323,Kyle Kubitza,69549,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
543456,Kyle Lobstein,60011,9178,-10.71,5.94,4.61,4.65,118,5.59,4.88
346798,Kyle Lohse,1490,739,-25.82,5.85,5.14,4.48,120,5.56,4.43
519015,Kyle McPherson,57198,5009,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
592621,Kyle Parker,68649,11763,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
594986,Kyle Ryan,67864,11753,-0.67,4.47,5.23,4.63,121,4.45,4.78
572122,Kyle Seager,60672,9785,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
543788,Kyle Skipworth,58877,5298,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
592835,Kyle Waldrop,67147,7513,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
493117,Kyuji Fujikawa,35683,14443,-0.67,16.2,11.5,8.16,105,10.16,6.95
543321,L.J. Hoes,57979,6656,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
458681,Lance Lynn,58410,2520,8.51,3.03,3.47,3.9,96,4.26,4
572669,Lane Adams,60150,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
502249,Lars Anderson,55897,9018,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
115629,LaTroy Hawkins,1476,729,4.68,3.26,3.27,3.14,92,4.08,2.88
425556,Laynce Nix,31708,1766,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
516684,Lendy Castillo,55680,11562,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
599998,Leonel Campos,69302,12277,-0.5,9,4.16,5.61,103,6.89,5.64
547982,Leonys Martin,54187,11846,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
500902,Lester Oliveros,51681,9167,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
544725,Leury Garcia,57884,5913,0.42,0,4.1,4.13,102,5.15,1.76
217915,Lew Ford,31752,1724,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
521230,Liam Hendriks,56426,3548,9.56,2.92,2.11,2.8,72,3.2,2.49
570810,Lisalverto Bonilla,66423,11266,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
592244,Logan Darnell,66971,11261,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
523253,Logan Forsythe,58915,7185,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
434137,Logan Kensing,45378,6166,-1.42,5.87,4.47,4.54,106,3.55,4.19
489149,Logan Morrison,51804,9205,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
446185,Logan Ondrusek,46451,3677,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
502582,Logan Schafer,58639,7937,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
548337,Logan Verrett,70785,12905,2.93,3.59,4.22,4.15,101,3.1,3.9
543894,Logan Watkins,58782,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
502082,Lonnie Chisenhall,58147,7571,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
456715,Lorenzo Cain,47202,9077,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
453974,Lou Marson,46384,7610,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
488786,Louis Coleman,59223,9720,0.67,0,4.44,5.94,108,2.64,6.8
446263,Lucas Duda,56196,2502,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
449173,Lucas Harrell,47836,7541,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
476595,Lucas Luetge,58404,8337,1.34,0,3.96,4.62,104,2.37,5.92
501593,Luis Avilan,50866,2882,3.16,4.05,3.69,3.5,98,4,3.28
425646,Luis Ayala,16597,1650,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
543071,Luis Cruz,57763,3188,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
458701,Luis Exposito,52029,4398,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
472610,Luis Garcia,49727,6984,-0.01,3.51,3.72,3.57,102,4.58,3.59
499864,Luis Jimenez,51540,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
446208,Luis Martinez,57291,2481,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
466412,Luis Perdomo,49641,5380,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
469802,Luis Perez,50003,6389,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
596143,Luis Sardinas,68088,13153,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
472528,Luis Valbuena,46752,4969,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
450192,Luke Carlin,33538,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
502381,Luke Gregerson,50258,4090,3.44,3.1,2.83,2.71,81,3.06,2.35
460024,Luke Hochevar,52047,6943,-2.46,3.73,3.97,4.19,99,4.72,3.51
471863,Luke Hughes,47863,4898,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
592426,Luke Jackson,68592,11752,-0.15,4.26,4.21,3.58,103,2.01,3.28
452215,Luke Montz,46401,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
446367,Luke Putkonen,57500,6736,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
432928,Luke Scott,42577,3469,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
518516,Madison Bumgarner,57743,5524,24.44,2.93,2.9,3.02,77,3.56,3
430895,Maicer Izturis,37391,2437,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
521055,Maikel Cleto,55729,5529,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
596748,Maikel Franco,68156,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
407924,Manny Acosta,31858,8725,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
544365,Manny Banuelos,58044,5365,-6.17,5.13,5.4,5.14,116,5.73,4.94
466918,Manny Corpas,34143,2807,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
592518,Manny Machado,67049,11493,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
448159,Manny Parra,40798,4279,2.95,3.9,3.1,3.64,102,3.46,3.56
444489,Manny Pina,48685,2829,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
571868,Marc Krauss,60608,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
519240,Marc Rzepczynski,57529,6612,-6.44,5.66,3.36,2.75,93,4.46,2.49
542303,Marcell Ozuna,59145,10324,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
462136,Marco Estrada,47658,1118,24.1,3.13,4.38,4.93,106,3.4,4.64
594835,Marco Gonzales,68759,15467,-3.26,13.5,8.41,5.72,110,17.51,5.66
340192,Marco Scutaro,579,1555,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
543760,Marcus Semien,70327,12533,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
573186,Marcus Stroman,70371,13431,9.06,1.67,3.51,3.34,100,2.73,3.28
571786,Mario Hollands,66555,10504,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
279824,Mark Buehrle,1526,225,0.16,3.81,4.23,4.46,110,4.68,4.71
592192,Mark Canha,66950,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
450275,Mark Lowe,48157,7416,12.9,1.96,2.54,2.83,76,2.83,2.58
453343,Mark Melancon,52231,4264,14.59,2.23,2.85,3.07,88,2.9,2.79
448602,Mark Reynolds,48633,7619,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
449161,Mark Rogers,45605,4083,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
407893,Mark Teixeira,16631,1281,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
444432,Mark Trumbo,46716,6876,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
407781,Marlon Byrd,656,950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
455117,Martin Maldonado,48082,6887,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
527048,Martin Perez,58533,6902,-3.94,4.46,3.37,3.99,101,4.06,4.06
445988,Martin Prado,48560,3312,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
503556,Marwin Gonzalez,50609,5497,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
547888,Masahiro Tanaka,59473,15764,10.74,3.51,3.96,3.29,88,3.34,3.36
592863,Mason Williams,67152,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
451143,Mat Gamel,46071,4034,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
502009,Mat Latos,56580,3815,-16.21,4.95,3.74,3.69,102,4.53,3.88
571431,Matt Adams,59582,9393,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
458006,Matt Albers,31948,4300,9.14,1.21,3.45,3.66,98,3.15,3.27
542882,Matt Andriese,69156,12022,-3.61,4.11,4.11,4.2,105,4.55,4.02
598264,Matt Barnes,70758,12863,-6.56,5.44,5.2,4.39,107,5.9,3.93
279571,Matt Belisle,31338,1837,2.28,2.67,3.67,4.52,106,4.85,4.21
430912,Matt Cain,31476,4732,-11.4,5.79,5.57,4.94,125,7.48,4.78
448165,Matt Capps,45624,4788,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
572761,Matt Carpenter,60187,8090,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
454998,Matt Carson,33584,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
518558,Matt Clark,58151,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
457935,Matt Daley,47294,7952,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
571602,Matt Davidson,60958,7226,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
544925,Matt den Dekker,66001,11385,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
518625,Matt Dominguez,57705,4903,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
622110,Matt Duffy,100736,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
490063,Matt Garza,49349,3340,-25.75,5.63,4.96,4.5,120,5.36,4.68
594840,Matt Grace,67764,11449,-8.89,4.24,3.1,4.03,105,7.33,3.72
407825,Matt Guerrier,31551,2061,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
518755,Matt Hague,57930,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
457448,Matt Harrison,47870,5551,-1.48,6.75,6.04,5.66,120,5,5.98
518774,Matt Harvey,68391,11713,18.95,2.71,3.08,3.24,82,3.45,3.23
407812,Matt Holliday,37052,1873,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
459964,Matt Joyce,47952,3353,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
461314,Matt Kemp,45436,5631,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
543426,Matt Langwell,58370,8130,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
453181,Matt LaPorta,57614,2280,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
434637,Matt Lindstrom,38540,4604,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
543483,Matt Magill,58415,3950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
476011,Matt Maloney,48103,9920,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
473724,Matt McBride,49752,9373,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
519043,Matt Moore,57473,1890,-9.87,5.43,4.79,4.81,115,6.1,4.67
431166,Matt Pagnozzi,48304,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
461212,Matt Palmer,40753,4457,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
543677,Matt Ramsey,70916,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
519186,Matt Reynolds,56622,8887,-4.18,4.61,7.99,4.09,102,6.71,3.23
533167,Matt Shoemaker,58667,4776,-6.71,4.46,4.56,4.16,107,4.79,3.98
592781,Matt Stites,68693,12165,-6.55,12.46,5.01,5.35,113,7.63,5.04
519333,Matt Szczur,65918,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
407819,Matt Thornton,31683,1918,8.51,2.18,3.55,4.5,109,3.01,4.37
595441,Matt Tracy,68975,#NAME?,#NAME?,0,5.1,#NAME?,107,10.64,#NAME?
276354,Matt Treanor,43901,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
449168,Matt Tuiasosopo,45484,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
519411,Matt West,56963,7980,1.26,0,2.83,4.77,104,3.04,4.33
446308,Matt Wieters,57712,4298,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
457568,Matt Young,49197,8989,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
606291,Mauricio Cabrera,69747,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
500909,Mauricio Robles,51688,8895,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
596146,Max Kepler,68091,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
571970,Max Muncy,100007,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
453286,Max Scherzer,56753,3137,34.72,2.79,2.79,2.88,68,2.77,2.63
545358,Max Stassi,59431,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
515052,Mayckol Guaipe,56393,11663,-5.16,5.4,5.69,4.61,114,6.66,4.23
466320,Melky Cabrera,45397,4022,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
444859,Melky Mesa,52280,447,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
542235,Melvin Mercedes,59095,10181,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425834,Melvin Upton Jr.,45374,5015,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
608672,Micah Johnson,100301,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
452249,Micah Owings,46510,4253,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
518468,Michael Blazek,55592,9654,8.04,2.43,3.2,3.85,96,2.46,3.6
456422,Michael Bourn,45394,6387,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
476601,Michael Bowden,47099,4440,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
488726,Michael Brantley,49264,4106,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
574831,Michael Choice,66689,11376,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
150212,Michael Cuddyer,1466,1534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
593140,Michael Feliz,67169,11903,-2.5,7.88,6.48,4.73,108,5.96,4.3
283166,Michael Gonzalez,31549,1794,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
457779,Michael Kirkman,46291,9877,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
543409,Michael Kohn,58357,8505,2.59,0,5.3,7.49,111,0.75,8.2
547179,Michael Lorenzen,68444,14843,-14.26,5.4,5.43,4.82,128,6.42,4.98
592527,Michael Mariot,67050,10835,0.37,3,8.77,6.44,111,6.41,6.98
492841,Michael Martinez,51242,7358,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
502374,Michael McKenry,50255,9628,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
434604,Michael Morse,40007,3035,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
501381,Michael Pineda,50704,5372,-2.89,4.37,3.31,2.95,77,3.94,3.09
607706,Michael Roth,71050,13736,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
459431,Michael Saunders,48766,9981,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
452741,Michael Stutes,55135,6550,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
446345,Michael Taylor,56843,2591,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
572191,Michael Taylor,66594,11489,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
543859,Michael Tonkin,58750,10315,-0.82,3.47,4.99,4.18,106,3.88,3.75
608379,Michael Wacha,70641,14078,5.06,3.38,3.9,3.88,103,3.92,4.03
573589,Michael Ynoa,66678,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
493547,Mickey Storey,58708,4721,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
646057,Miguel Alfredo Gonzalez,101994,15675,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
408234,Miguel Cabrera,31483,1744,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
612434,Miguel Castro,100368,15684,-6.96,6.11,5.73,4.72,104,7.28,4.22
456068,Miguel Gonzalez,47476,7024,-7.59,4.91,4.98,4.48,114,4.8,4.51
544838,Miguel Gonzalez,60082,7024,-7.59,#N/A,#N/A,4.48,#N/A,#N/A,4.51
471083,Miguel Montero,39835,3364,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
400018,Miguel Olivo,1549,1638,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
500743,Miguel Rojas,51611,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
593934,Miguel Sano,67574,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
462515,Miguel Socolovich,52152,6697,5.16,1.82,2.79,3.82,96,3.1,3.54
430606,Mike Adams,31362,1937,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
449107,Mike Aviles,45386,5986,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
488689,Mike Baxter,49255,4464,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
506988,Mike Belfiore,59318,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
502211,Mike Bolsinger,65810,11137,-2.39,3.62,3.94,3.82,106,4.22,4.04
455077,Mike Carp,45790,7480,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
453068,Mike Costanzo,45824,3533,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
445197,Mike Dunn,47296,9948,0.19,4.5,3.92,3.92,95,4.54,3.52
455091,Mike Ekstrom,46021,7488,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
571666,Mike Fiers,59639,7754,-0.24,3.69,4.04,4.04,97,3.97,3.84
592314,Mike Foltynewicz,66991,10811,-23.64,5.71,5.08,4.61,115,6.72,4.3
430917,Mike Fontenot,31688,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
408312,Mike Jacobs,37422,2231,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
592464,Mike Kickham,67030,11618,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
502190,Mike Leake,61051,10130,7.42,3.7,4.22,3.93,111,3.56,4.19
213680,Mike MacDougal,1385,612,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
501873,Mike McClendon,51096,9587,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
453454,Mike McCoy,39320,4583,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
501985,Mike Minor,59266,10021,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
543557,Mike Montgomery,58857,4869,-3.6,4.6,4.64,4.44,114,5.02,4.56
573046,Mike Morin,99992,13442,-6.1,6.37,2.82,3.46,85,4.17,2.82
519058,Mike Moustakas,57478,4892,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
435063,Mike Napoli,31606,3057,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
435081,Mike Nickeas,46457,7419,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
572000,Mike Ohlman,60640,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
592609,Mike Olt,67070,10698,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
460059,Mike Pelfrey,49616,5203,-7.64,4.26,3.97,4.45,105,4.54,4.59
572175,Mike Strong,68473,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
545361,Mike Trout,59432,10155,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
605541,Mike Wright,70498,12586,-8.01,6.04,6.1,5.7,118,6.32,5.28
489448,Mike Zagurski,46841,9683,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
572287,Mike Zunino,99903,13265,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
543484,Mikie Mahtook,65977,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
571945,Miles Mikolas,60625,9803,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
518771,Mitch Harris,99445,4530,-0.12,3.67,5.42,5.49,122,5.33,5.14
430574,Mitch Maier,45445,5588,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
519048,Mitch Moreland,57476,3086,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
459939,Mitchell Boggs,47102,3344,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
501213,Moises Sierra,51727,6050,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
605141,Mookie Betts,70430,13611,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
493128,Munenori Kawasaki,37792,13047,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
502264,Nate Adcock,50210,3282,-5.04,6,6.05,5.25,120,4.81,5.08
474384,Nate Freiman,59199,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
518858,Nate Jones,56519,4696,3.33,3.32,4.63,2.4,83,3.52,2.03
434661,Nate McLouth,39405,3190,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
435625,Nate Schierholtz,45473,6201,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
460621,Nate Spears,45479,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
543135,Nathan Eovaldi,57820,9132,4.58,4.2,3.39,3.81,91,3.9,3.99
501992,Nathan Karns,69123,12638,7.09,3.67,4.06,3.9,100,4.09,3.9
425840,Neal Cotts,34195,1797,3.28,3.41,5.01,4.31,108,4.3,3.71
596331,Nefi Ogando,68111,12253,-2.98,9,3.66,5.85,110,7.8,5.24
491703,Neftali Feliz,51190,18,-12.78,6.38,4.02,4.42,98,4.92,4.1
